vehicle,generation,ecu,role,diag_addr,did,service,service_type,job_arg,description_en,description_de,n_result_fields,n_arg_fields,single_result_type,single_result_unit,sources,only_in_2012_sgbd
BMW i3 REx (I01),Gen3 BEV (2013-2022),RDME,Range-extender engine DME,,0x602A,2F,io-control,STEUERN_DK,Actuate throttle valve,Drosselklappe ansteuern,0,3,,,rdme_i1.prg rev 0.220 (2012),
BMW i3 REx (I01),Gen3 BEV (2013-2022),RDME,Range-extender engine DME,,0x60CB,2F,io-control,STEUERN_SLP,Control secondary air pump.,Steuern Sekundärluftpumpe.,0,3,,,rdme_i1.prg rev 0.220 (2012),
BMW i3 REx (I01),Gen3 BEV (2013-2022),RDME,Range-extender engine DME,,0x60CF,2F,io-control,STEUERN_TEV,Tank ventilation valve,Tankentlüftungsventil,0,3,,,rdme_i1.prg rev 0.220 (2012),
BMW i3 REx (I01),Gen3 BEV (2013-2022),RDME,Range-extender engine DME,,0x60D8,2F,io-control,STEUERN_EKP,Actuate electric fuel pump,EKP Ansteuern,0,3,,,rdme_i1.prg rev 0.220 (2012),
BMW i3 REx (I01),Gen3 BEV (2013-2022),RDME,Range-extender engine DME,,0xF020,31,routine,SLSCHECK,Secondary air system self-check,Systemcheck Sekundärluftsystem,1,0,unsigned char,0-n,rdme_i1.prg rev 0.220 (2012),
BMW i3 REx (I01),Gen3 BEV (2013-2022),RDME,Range-extender engine DME,,0xF022,31,routine,TEVCHECK,Tank ventilation valve self-check,Systemcheck Tankentlüftungsventil,1,0,unsigned char,0-n,rdme_i1.prg rev 0.220 (2012),
BMW i3 REx (I01),Gen3 BEV (2013-2022),RDME,Range-extender engine DME,,0xF030,31,routine,ADAP_SELEKTIV_LOESCHEN,Clear adaptations,Adaptionen löschen,3,3,,,rdme_i1.prg rev 0.220 (2012),
BMW i3 REx (I01),Gen3 BEV (2013-2022),RDME,Range-extender engine DME,,0xF031,31,routine,ADAP2_SELEKTIV_LOESCHEN,Clear adaptations (2),Adaptionen löschen (2),3,3,,,rdme_i1.prg rev 0.220 (2012),
BMW i3 REx (I01),Gen3 BEV (2013-2022),RDME,Range-extender engine DME,,0xF043,31,routine,MONTAGEMODUS,Activate assembly mode,Ansteuern Montage-Modus,2,0,,,rdme_i1.prg rev 0.220 (2012),
BMW i3 REx (I01),Gen3 BEV (2013-2022),RDME,Range-extender engine DME,,0xF0F2,31,routine,RAM,Save RAM / RAM save status,RAM sichern / Status RAM Sichern,1,0,unsigned char,0-n,rdme_i1.prg rev 0.220 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xADC0,31,routine,STEUERN_START_LADEN,Request charging start,Ladestart anfordern,0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xADC1,31,routine,STEUERN_STOP_LADEN,Request charging stop,Ladestop anfordern,0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xADC4,31,routine,REX_ON_OFF,Switching on / off the range extender combustion engine,Ein-/Ausschalten des Range Extender Verbrennungsmotor,0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xADC9,31,routine,AE_EWP,"Actuate and read out the electric coolant pump (actuation possible only when AE temperature is below threshold, house keeping not active, EWP not switched off, and manual speed control deactivated)","Ansteuern und Auslesen der elektrischen Wasserpumpe (Ansteuerung nur möglich bei AE Temperatur unter Schwelle, house keeping nicht aktiv, EWP nicht abgeschaltet und manuelle Drehzahl deaktivert)",3,2,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xADF1,31,routine,EME_DCDC_WANDLER,Control or read the status of the DC / DC converter,Steuern oder Auslesen des Status vom DC/DC-Wandler,2,6,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xADF4,31,routine,EME_AKS_EMK,Command the electric machine in the AKS: 0 - Control on EME-SW; 1 - AKS E-machine requested,E-Maschine in den AKS kommandieren: 0 - Kontrolle an EME-SW; 1 - AKS E-Maschine angefordert,1,1,unsigned char,0-n,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xADF6,31,routine,AE_ROTORLAGESENSOR_ANLERNEN,Teaching in the rotor position sensor (TA-EOL STEUERN),Anlernen Rotorlagesensor (TA-EOL STEUERN),5,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xADF8,31,routine,AE_KLASSIERUNG,Reading out the speed / torque classification data,Auslesen der  Drehzahl/Drehmoment-Klassierungsdaten,43,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xADF9,31,routine,AE_DCDC_HISTOGRAMM,Reading the requested histogram of the DCDC converter,Lesen des angeforderten Histogramm des DCDC-Wandlers,10,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDDF6,22,read,EME_DCDC_LV,Voltage / current DCDC (12V vehicle electrical system) at the B + bolt,Spannung / Strom DCDC (12V Bordnetz) am B+ Bolzen,2,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE00,22,read,EME_HVPM_DCDC_ANSTEUERUNG,Return values from the HVPM for DCDC control,Rückgabewerte vom HVPM für DCDC Ansteuerung,16,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE02,22,read,EME_HVPM_HV_SYSTEM_ON_OFF,High-voltage system on / off,Hochvoltsystem An / Aus,7,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE03,22,read,EME_HVPM_ENERGIEBORDNETZ,Return values of the HVPM for HV energy and cell voltages,Rückgabewerte des HVPM über HV-Energie und Zellspannungen,34,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE04,22,read,EME_HVPM_ENERGIEBORDNETZ_2,Number of times the vehicle was ready to drive in the SOC area,Anzahl der Herstellung von Fahrbereitschaft im SOC Bereich,14,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE06,22,read,EME_HVPM_PKOR,HVPM performance coordinator,HVPM Leistungskoordinator,24,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE08,2E,write,EME_HVPM_INFOSPEICHER_PKOR_LOESCHEN,All fault memory entries of diagnostic job STATUS_HVPM_EKMV are set to zero.,Alle Infospeicher des Diagnosejobs STATUS_HVPM_EKMV werden auf Null gesetzt.,0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE09,2E,write,EME_HVPM_INFOSPEICHER_STRZLR_LOESCHEN,Clear the info memory HSPM (STRZL),Löschen des Infospeicher HSPM (STRZL),0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE0A,2E,write,EME_HVPM_INFOSPEICHER_SPMON_LOESCHEN,Deleting the information memory HVPMP (SPMON),Löschen des Infospeichers HVPMP (SPMON),0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE0C,22,read,EME_HVIL_GESAMT,"Reading out the HVIL status in the EME; if HVIL is interrupted, then not ok","Auslesen des HVIL-Zustandes in der EME; falls HVIL unterbrochen, dann n.i.O.",1,0,unsigned char,0-n,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE18,22,read,EME_HVPM_SPANNUNGSFREIHEIT,Info memory for the de-energized state of the high-voltage system (monitored by HVPM),Infospeicher zur Spannungsfreiheit des Hochvoltsystems (durch HVPM überwacht),40,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE19,22,read,EME_ELUP,"Number of brake actuations, running time and starts of the ELUP","Anzahl der Bremsbetätigungen, Laufzeit und Anläufe der ELUP",3,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE1C,22,read,EME_HVPM_DCDC_ALS,HVPM DCDC ALS,HVPM DCDC ALS,4,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE2D,22,read,AE_CPLD_VERSION,CPLD version,CPLD-Version,1,0,unsigned char,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE71,22,read,AE_CHARGE_ENABLE,Statement about the granting of loading clearance,Aussage über die Erteilung der Ladefreigabe,1,0,unsigned char,0-n,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE75,22,read,AE_HV_SPANNUNG_LESEN,Values of all intermediate circuit voltages,Werte aller Zwischenkreisspannungen,5,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE7D,22,read,AE_ROHSIG_AUSGANG,Raw signals output pins,Rohsignale Ausgangspins,4,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE7E,22,read,AE_ROHSIG_EINGANG_SENS_ELUP_BUDS,"Raw signals output pins sensors ELUP, BUDS","Rohsignale Ausgangspins Sensoren ELUP, BUDS",2,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE7F,22,read,AE_ROHSIG_EINGANG_SENS_EM_INV,Raw signals sensors / inputs for e-machines / converters,Rohsignale Sensoren/Eingänge für E-Maschine/Umrichter,13,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE80,22,read,AE_ROHSIG_EINGANG_SENS_PARKSPERRE,Raw signals sensors / inputs parking lock,Rohsignale Sensoren/Eingänge Parksperre,3,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE81,22,read,AE_ROHSIG_EINGANG_SENS_SG,Raw signals sensors / inputs control unit,Rohsignale Sensoren/Eingänge Steuergerät,5,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE82,22,read,AE_ROHSIG_EINGANG_SENS_SLE,Raw signals sensors / inputs SLE,Rohsignale Sensoren/Eingänge SLE,10,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE83,22,read,AE_ROHSIG_EINGANG_SENS_DCDC,Raw signals sensors / inputs DC / DC converter,Rohsignale Sensoren/Eingänge DC/DC Wandler,3,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE84,22,read,AE_BETRIEBSZUSTAND_SLE,Operating modes SLE,Betriebsarten SLE,6,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE85,22,read,AE_SLE_LEISTUNG,Power values intermediate circuit of the SLE,Leistungswerte Zwischenkreis der SLE,3,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE86,22,read,AE_SLE_SPANNUNG,AC and DC voltages SLE,AC und DC Spannungen SLE,3,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE87,22,read,AE_SLE_STROM,AC and DC currents SLE,AC und DC Ströme SLE,4,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE88,22,read,AE_SPANNUNG_KLEMME30B,current voltage at KL30B,aktuelle Spannung an KL30B,1,0,unsigned int,V,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE89,22,read,AE_STROM_DCDC,DC / DC converter currents,Ströme DC/DC Wandler,6,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE8B,2E;22,read/write,AE_STROM_MAX,Maximum measured currents since last reset or reset of values,maximal gemessene Ströme seit letztem Rücksetzen oder Rücksetzen der Werte,8,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE8C,22,read,AE_TEMP_LE,Temperatures control unit drive electronics,Temperaturen Steuergerät Antriebselektronik,21,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE92,22,read,AE_ZUSTAND_1_DCDC,DC / DC converter status,Status DC/DC-Wandler,3,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE93,2E;22,read/write,AE_ELUP,Current status ELUP or activate / deactivate ELUP,aktueller Zustand ELUP bzw. aktivieren/deaktivieren ELUP,4,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE96,22,read,AE_ZUSTAND_DCDC_FEHLERBILD,Return of active / inactive errors DC / DC converter,Rückgabe aktiver/inaktiver Fehler DC/DC-Wandler,1,0,BITFIELD,bit,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDE9E,22,read,STATUS_CONNECTED_DRIVE,Information about Connected Drive,Informationen über Connected Drive,10,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEA0,22,read,STATUS_TSR_LADEN,All return values regarding TSR charging,Alle Rückgabewert bezüglich TSR Laden,130,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEA5,22,read,AE_BUDS,Brake vacuum sensor value,Sensorwert des Bremsunterdrucks,1,0,unsigned char,hPa,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEA6,22,read,AE_TEMP_EMASCHINE,Value of the current temperatures of the e-machine in degrees Celsius,Wert der aktuellen Temperaturen der E-Maschine in Grad Celsius,2,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEA7,22,read,AE_ELEKTRISCHE_MASCHINE,"Reading out the speed, torque and operating mode of the electric machine","Auslesen von Drehzahl, Drehmoment und Betriebsart der E-Maschine",4,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEA9,22,read,AE_ZUSTAND_2_DCDC,Various statuses returned from the DCDC converter,Rückgabe verschiederer Status vom DCDC-Wandler,1,0,BITFIELD,bit,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEB1,2E,write,AE_ROTORLAGESENSOR_SCHREIBEN,Direct write of the resolver offset angle,Direktes Schreiben des Resolveroffset Winkels,0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEB2,2E,write,AE_DCDC_TEMPHISTOGRAMM_LESEN,Read out temperature histograms DCDC / reset temperature histograms (0 = no reset; 1 = reset),Auslesen Temperatur-Histogramme DCDC / Rücksetzen Temperatur-Histogramme (0 = kein Reset; 1 = Reset),0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEB3,2E,write,AE_DCDC_LEISTUNGSHISTOGRAMM,Read out power histograms DCDC converter / reset power histograms (0 = no reset; 1 = reset),Auslesen Leistungs-Histogramme DCDC-Wandler / Zurücksetzen Leistungs-Histogramme (0 = kein Reset; 1 = Reset),0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEB4,2E,write,AE_RESET_TEMP_MIN_MAX,Resetting the minimum and maximum temperature of the DC / DC converter (0 = no reset; 1 = reset),Rücksetzen der minimalen und maximalen Temperatur des DC/DC Wandlers (0 = kein Reset; 1 = Reset),0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEB5,22,read,AE_PIC_SW_VERSION,Returns current version of the PIC software,Gibt aktuellen Versionen der PIC-SW zurück,2,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEB6,2E,write,AE_ROTORLAGESENSOR_RESET,Resetting the resolver offset angle,Zurücksetzen des Resolveroffsetwinkels,0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEB7,2E,write,AE_KLASSIERUNG_LOESCHEN,Deletion of the entire classification data,Loeschen der gesamten Klassierungsdaten,0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEBC,22,read,AE_CTRL_VERSION,Controller board version,Controllerbord-Version,1,0,unsigned char,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEBD,22,read,AE_SPANNUNG_DCDC,Voltages DCDC converter,Spannungen DCDC Wandler,2,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEBE,22,read,AE_SPANNUNG_LE,Internal voltages of the power electronics,Interne Spannungen der Leistungselektronik,9,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEBF,22,read,AE_SYSSTATE,Internal status states of the control unit,Interne Statuszustände des Steuergerät,4,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEC4,22;2E,read/write,AE_PRND_AKTOR_EINLERNEN,"Read the learning status of the PRND actuator, or initialize the PRND actuator",Auslesen des Einlernszustandes vom PRND Aktor oder Initialisierung PRND Aktor,2,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEC5,22,read,AE_PRND_AKTOR_POSITION,Current position of the PRND actuator,Aktuelle Position der PRND Aktor,1,0,unsigned int,0-n,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEC6,22,read,AE_PRND_AKTOR_POSITIONEN,Read the learned PRND actuator positions,Auslesen der eingelernten PRND Aktor Positionen,4,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEC7,22,read,AE_PRND_AKTOR_SENSOREN,Status of the PRND actuator sensors,Status Sensoren des PRND Aktors,2,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEC8,22,read,AE_PRND_AKTOR_SPANNUNGEN,Read the voltages of the PRND actuator,Auslesen der Spannungen des PRND Aktors,2,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEC9,22,read,AE_PRND_AKTOR_SW,PRND actuator software status,Status PRND Aktor Software,1,0,unsigned char,0-n,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDECA,22,read,AE_PRND_AKTOR_VERSION,Read current version of the PRND actuator software,Auslesen aktuelle Version der PRND Aktor SW,2,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDECB,2E,write,AE_PRND_AKTOR,Initiates the approach to the transmission positions P/R/N/D,Initiert das Anfahren der Getiebepositionen P/R/N/D,0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDECC,2E,write,AE_PRND_AKTOR_AUSLIEFERPOSITION,"Moves the actuator to the delivery position (based on default data, also possible in the non-learned state). The actuator can then be learned","Verfährt den Aktor in die Auslieferposition (auf Basis von Defaultdaten, auch im nicht eingelernten Zustand möglich). Aktor kann anschließend eingelernt werden",0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDECD,2E,write,AE_PRND_AKTOR_MAGNET,Switch on the solenoid for the PRND actuator,Einschalten des Magneten für den PRND Aktor,0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDECE,2E,write,AE_PRND_AKTOR_NVRAM_LOESCHEN,Clears the NV-RAM data of the PRND actuator. Important: after this job the ECU must go to sleep so that the cleared values are adopted in NV-RAM,"Löscht die NV-Ram Daten des PRND-Aktors. Wichtig: nach diesem Job muss das SG einschlafen, damit die gelöschten Werte in NV-RAM übernommen werden",0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEDD,22,read,AE_FAHRSTUFE,current actual position of the drive train (PRND),aktuelle Ist-Position des Antriebsstrangs (PRND),1,0,unsigned char,0-n,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xDEDE,22,read,AE_LSC_LADEN,Feedback on the charging process,Rückmeldung zum Ladeverfahrens,26,0,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0x400C,2E,write,AE_SN_SETZEN,serial number,Seriennummer,0,4,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0x400D,2E,write,AE_HWCAL_SETZEN,Set hardware calibration data of the AE The serial number cannot be set (own job _steuern_sn_etzen) !!!,Hardware Kalibrierungsdaten der AE setzen Es kann nicht die Seriennummer gesetz werden (eigener Job _steuern_sn_setzen)!!!,0,5,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0x400E,2E,write,AE_HWCAL_FLASHEN,Writes the HWCALs of a certain block into the flash,Schreibt die HWCALs eines bestimmten Blocks ins Flash,0,2,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0x400F,2E,write,AE_HWCAL_MODE,Bring the SG into HWCAL Flash mode,SG in den HWCAL Flash-Mode bringen,0,1,,,eme_i12.prg rev 0.417 (2012),
BMW i8 (I12),Gen3 PHEV (2014-2020),EME,Front e-machine electronics,,0xF010,31,routine,AE_HWCAL_LESEN,Reading out the HWCALs using the block number and processor,Auslesen der HWCALs anhand von Blocknummer und Prozessor,2,3,,,eme_i12.prg rev 0.417 (2012),
