vehicle,ecu,did,service,job_arg,direction,routine_phase,idx,byte_offset,name,type,unit,mul,div,add,mask,min,max,value_table,description_en,description_de
BMW i8 (I12),EME,0xDEA9,22,AE_ZUSTAND_2_DCDC,result_bit,,0,0,STAT_DIAG_BIT0,bit,,,,,0x0001,,,AE_ZUSTAND_2_DCDC,Limitation by the commanded power limit: 0 = not active 1 = active,Limitierung durch die kommandierte Leistungsgrenze: 0=nicht aktiv 1=aktiv
BMW i8 (I12),EME,0xDEA9,22,AE_ZUSTAND_2_DCDC,result_bit,,0,0,STAT_DIAG_BIT1,bit,,,,,0x0002,,,AE_ZUSTAND_2_DCDC,Limitation of the output power due to voltage criterion: 0 = not active 1 = active,Limitierung der Ausgangsleistung wegen Spannungskriterium: 0=nicht aktiv 1=aktiv
BMW i8 (I12),EME,0xDEA9,22,AE_ZUSTAND_2_DCDC,result_bit,,0,0,STAT_DIAG_BIT2,bit,,,,,0x0004,,,AE_ZUSTAND_2_DCDC,Limitation by commanded minimum voltage on the HV side: 0 = not active 1 = active,Limitierung durch kommandierte Minimalspannung auf HV-Seite:  0=nicht aktiv 1=aktiv
BMW i8 (I12),EME,0xDEA9,22,AE_ZUSTAND_2_DCDC,result_bit,,0,0,STAT_DIAG_BIT3,bit,,,,,0x0008,,,AE_ZUSTAND_2_DCDC,Limitation due to temperature criterion: 0 = not active 1 = active,Limitierung wegen Temperaturkriterium: 0=nicht aktiv 1=aktiv
BMW i8 (I12),EME,0xDEB1,2E,AE_ROTORLAGESENSOR_SCHREIBEN,arg,,0,0,OFFSET,int,°,1.0,0.0055,0.0,,,,,Resolver offset angle,Resolver Offset Winkel
BMW i8 (I12),EME,0xDEB2,2E,AE_DCDC_TEMPHISTOGRAMM_LESEN,arg,,0,0,AKTION,unsigned char,0/1,,,,,,,,Action: 0 = no reset; 1 = reset,Aktion: 0 = kein Reset; 1 = Reset
BMW i8 (I12),EME,0xDEB3,2E,AE_DCDC_LEISTUNGSHISTOGRAMM,arg,,0,0,AKTION,unsigned char,0/1,,,,,,,,Action: 0 = no reset; 1 = reset,Aktion: 0 = kein Reset; 1 = Reset
BMW i8 (I12),EME,0xDEB4,2E,AE_RESET_TEMP_MIN_MAX,arg,,0,0,AKTION,unsigned char,0/1,,,,,,,,Action: 0 = no reset; 1 = reset,Aktion: 0 = kein Reset; 1 = Reset
BMW i8 (I12),EME,0xDEB5,22,AE_PIC_SW_VERSION,result,,0,0,STAT_DCDC_SW_VERSION_WERT,unsigned int,,1.0,1.0,0.0,,,,,Software version of the DCDC PIC,Softwareversion des DCDC Pics
BMW i8 (I12),EME,0xDEB5,22,AE_PIC_SW_VERSION,result,,1,2,STAT_SLE_SW_VERSION_WERT,unsigned int,,1.0,1.0,0.0,,,,,Software version of the SLE PIC,Softwareversion des SLE Pics
BMW i8 (I12),EME,0xDEB6,2E,AE_ROTORLAGESENSOR_RESET,arg,,0,0,AKTION,unsigned char,0/1,,,,,,,,0 = do not reset; 1 = reset,0 = nicht rücksetzen; 1 = rücksetzen
BMW i8 (I12),EME,0xDEB7,2E,AE_KLASSIERUNG_LOESCHEN,arg,,0,0,AKTION,unsigned char,0/1,,,,,,,,0 = do not delete 1 = delete,0 = nicht loeschen 1 = loeschen
BMW i8 (I12),EME,0xDEBC,22,AE_CTRL_VERSION,result,,0,0,STAT_CTRL_VERSION_WERT,unsigned char,,1.0,1.0,0.0,,,,,Controller board version,Controllerbord-Version
BMW i8 (I12),EME,0xDEBD,22,AE_SPANNUNG_DCDC,result,,0,0,STAT_SPANNUNG_GT_WERT,unsigned int,V,0.0010,1.0,0.0,,,,,DC/DC gate driver voltage,DC/DC Gatetreiber Spannung
BMW i8 (I12),EME,0xDEBD,22,AE_SPANNUNG_DCDC,result,,1,2,STAT_SPANNUNG_LV_WERT,unsigned int,V,0.0010,1.0,0.0,,,,,DC / DC voltage low-voltage side,DC/DC-Spannung Niedervoltseite
BMW i8 (I12),EME,0xDEBE,22,AE_SPANNUNG_LE,result,,0,0,STAT_SPANNUNG_CY0_5V0_WERT,unsigned int,V,0.0010,1.0,0.0,,,,,Voltage monitoring of the internal 5V of CY320_MC0,Spannungsüberwachung der internen 5V von CY320_MC0
BMW i8 (I12),EME,0xDEBE,22,AE_SPANNUNG_LE,result,,1,2,STAT_SPANNUNG_CY2_5V0_WERT,unsigned int,V,0.0010,1.0,0.0,,,,,Voltage monitoring of the internal 5V of CY320_MC2,Spannungsüberwachung der internen 5V von CY320_MC2
BMW i8 (I12),EME,0xDEBE,22,AE_SPANNUNG_LE,result,,2,4,STAT_SPANNUNG_CY0_3V3_WERT,unsigned int,V,0.0010,1.0,0.0,,,,,Voltage monitoring of the internal 3.3V of CY320_MC0,"Spannungsüberwachung der internen 3,3V von CY320_MC0"
BMW i8 (I12),EME,0xDEBE,22,AE_SPANNUNG_LE,result,,3,6,STAT_SPANNUNG_CY2_3V3_WERT,unsigned int,V,0.0010,1.0,0.0,,,,,Voltage monitoring of the internal 3.3V of CY320_MC2,"Spannungsüberwachung der internen 3,3V von CY320_MC2"
BMW i8 (I12),EME,0xDEBE,22,AE_SPANNUNG_LE,result,,4,8,STAT_SPANNUNG_CY0_1V5_WERT,unsigned int,V,0.0010,1.0,0.0,,,,,Voltage monitoring of the internal 1.5V of CY320_MC0,"Spannungsüberwachung der internen 1,5V von CY320_MC0"
BMW i8 (I12),EME,0xDEBE,22,AE_SPANNUNG_LE,result,,5,10,STAT_SPANNUNG_CY2_1V5_WERT,unsigned int,V,0.0010,1.0,0.0,,,,,Voltage monitoring of the internal 1.5V of CY320_MC2,"Spannungsüberwachung der internen 1,5V von CY320_MC2"
BMW i8 (I12),EME,0xDEBE,22,AE_SPANNUNG_LE,result,,6,12,STAT_SPANNUNG_PWG1_WERT,unsigned int,V,0.0010,1.0,0.0,,,,,Return measurement of the supply voltage of PWG1,Rückmessung der Spannungsversorgung des PWG1
BMW i8 (I12),EME,0xDEBE,22,AE_SPANNUNG_LE,result,,7,14,STAT_SPANNUNG_PWG2_WERT,unsigned int,V,0.0010,1.0,0.0,,,,,Return measurement of the supply voltage of PWG2,Rückmessung der Spannungsversorgung des PWG2
BMW i8 (I12),EME,0xDEBE,22,AE_SPANNUNG_LE,result,,8,16,STAT_SPANNUNG_32V_WERT,unsigned int,V,0.0010,1.0,0.0,,,,,Back measurement of the internal 32 V.,Rückmessung der internen 32 V
BMW i8 (I12),EME,0xDEBF,22,AE_SYSSTATE,result,,0,0,STAT_SYSSTATE_DPR,unsigned char,0/1,,,,,,,,Dualported RAM active 0 = not active 1 = active,Dualported RAM aktiv 0 = nicht aktiv 1 = aktiv
BMW i8 (I12),EME,0xDEBF,22,AE_SYSSTATE,result,,1,1,STAT_SYSSTATE_MC0_NR,unsigned char,0-n,,,,,,,TAB_AE_SYSSTATE_MCS,System status of the MC0,Systemzustand des MC0
BMW i8 (I12),EME,0xDEBF,22,AE_SYSSTATE,result,,2,2,STAT_SYSSTATE_MC2_NR,unsigned char,0-n,,,,,,,TAB_AE_SYSSTATE_MCS,System status of the MC2,Systemzustand des MC2
BMW i8 (I12),EME,0xDEBF,22,AE_SYSSTATE,result,,3,3,STAT_SYSSTATE_KLX,bitfield,Bit,,,,,,,BF_SYSSTATE_KLEMMEN,Terminal status,Klemmenzustand
BMW i8 (I12),EME,0xDEBF,22,AE_SYSSTATE,result_bit,,3,3,STAT_SYSSTATE_KL153_0,bit,,,,,0x01,,,STAT_SYSSTATE_KLX,,Klemmenzustand (bitcodiert): Bit0 = Kl15_3
BMW i8 (I12),EME,0xDEBF,22,AE_SYSSTATE,result_bit,,3,3,STAT_SYSSTATE_KL15WUP_1,bit,,,,,0x02,,,STAT_SYSSTATE_KLX,Terminal status (bit-coded): Bit1 = Kl15WUP,Klemmenzustand (bitcodiert): Bit1 = Kl15WUP
BMW i8 (I12),EME,0xDEBF,22,AE_SYSSTATE,result_bit,,3,3,STAT_SYSSTATE_KL30B_2,bit,,,,,0x04,,,STAT_SYSSTATE_KLX,Terminal status (bit-coded): Bit2 = KL30B,Klemmenzustand (bitcodiert): Bit2 = KL30B
BMW i8 (I12),EME,0xDEBF,22,AE_SYSSTATE,result_bit,,3,3,STAT_SYSSTATE_KL30C_3,bit,,,,,0x08,,,STAT_SYSSTATE_KLX,Terminal status (bit-coded): Bit3 = KL30C,Klemmenzustand (bitcodiert): Bit3 = KL30C
BMW i8 (I12),EME,0xDEC4,22;2E,AE_PRND_AKTOR_EINLERNEN,result,,0,0,STAT_PRND_AKTOR_EINLERNEN,unsigned char,0-n,,,,,,,TAB_AE_PRND_AKTOR_EINLERNEN,,Einlernzustand PRND Aktor ( 0 = nicht eingelernt; 1 = eingelernt )
BMW i8 (I12),EME,0xDEC4,22;2E,AE_PRND_AKTOR_EINLERNEN,result,,1,1,STAT_PARKSPERRE_DIAG_NR,unsigned char,0-n,,,,,,,TAB_AE_PARKSPERRE_ZUSTAND,Feedback regarding the teach-in process,Rückmeldung bzgl. Einlernvorgang
BMW i8 (I12),EME,0xDEC4,22;2E,AE_PRND_AKTOR_EINLERNEN,arg,,0,0,AKTION,unsigned char,0-n,,,,,,,TAB_AE_PRND_AKTOR_EINLERNEN_STEUERN,Learning request ( 0 = no learning; 1 = learn the PRND actuator),Vorgabe Anlernen ( 0 = kein Anlernen; 1 = Anlernen des PRND Aktors)
BMW i8 (I12),EME,0xDEC5,22,AE_PRND_AKTOR_POSITION,result,,0,0,STAT_POSITION_PRND_AKTOR_NR,unsigned int,0-n,,,,,,,TAB_AE_PRND_AKTOR_POSITION,Current position of the PRND actuator,Aktuelle Position der PRND Aktor
BMW i8 (I12),EME,0xDEC6,22,AE_PRND_AKTOR_POSITIONEN,result,,0,0,STAT_PS_POSITION_P_WERT,unsigned int,%,0.1,1.0,0.0,,,,,Learned position P of the PRND actuator,eingelernte Position P des PRND-Aktors
BMW i8 (I12),EME,0xDEC6,22,AE_PRND_AKTOR_POSITIONEN,result,,1,2,STAT_PS_POSITION_R_WERT,unsigned int,%,0.1,1.0,0.0,,,,,Learned position R of the PRND actuator,eingelernte Position R des PRND Aktors
BMW i8 (I12),EME,0xDEC6,22,AE_PRND_AKTOR_POSITIONEN,result,,2,4,STAT_PS_POSITION_N_WERT,unsigned int,%,0.1,1.0,0.0,,,,,Learned position N of the PRND actuator,eingelernte Position N des PRND Aktors
BMW i8 (I12),EME,0xDEC6,22,AE_PRND_AKTOR_POSITIONEN,result,,3,6,STAT_PS_POSITION_D_WERT,unsigned int,%,0.1,1.0,0.0,,,,,Learned position D of the PRND actuator,eingelernte Position D des PRND Aktors
BMW i8 (I12),EME,0xDEC7,22,AE_PRND_AKTOR_SENSOREN,result,,0,0,STAT_SENSOR_1_NR,unsigned char,0-n,,,,,,,TAB_AE_PRND_AKTOR_SENSOREN,Status sensor 1,Status Sensor 1
BMW i8 (I12),EME,0xDEC7,22,AE_PRND_AKTOR_SENSOREN,result,,1,1,STAT_SENSOR_2_NR,unsigned char,0-n,,,,,,,TAB_AE_PRND_AKTOR_SENSOREN,Status sensor 2,Status Sensor 2
BMW i8 (I12),EME,0xDEC8,22,AE_PRND_AKTOR_SPANNUNGEN,result,,0,0,STAT_PRND_AKTOR_SPG_HBRUECKE_WERT,unsigned int,mV,1.0,1.0,0.0,,,,,Tension of the H-bridge,Spannung der H-Brücke
BMW i8 (I12),EME,0xDEC8,22,AE_PRND_AKTOR_SPANNUNGEN,result,,1,2,STAT_PRND_AKTOR_SPG_SENSOR_WERT,unsigned int,mV,1.0,1.0,0.0,,,,,Tension of sensing,Spannung der Sensierung
BMW i8 (I12),EME,0xDEC9,22,AE_PRND_AKTOR_SW,result,,0,0,STAT_PRND_AKTOR_SW_NR,unsigned char,0-n,,,,,,,TAB_AE_PRND_AKTOR_SW,PRND actuator software status,Status PRND Aktor Software
BMW i8 (I12),EME,0xDECA,22,AE_PRND_AKTOR_VERSION,result,,0,0,STAT_PRND_AKTOR_VERSION_MAIN_WERT,unsigned char,,1.0,1.0,0.0,,,,,Main version parking lock SW,Main-Version Parksperren-SW
BMW i8 (I12),EME,0xDECA,22,AE_PRND_AKTOR_VERSION,result,,1,1,STAT_PRND_AKTOR_VERSION_SUB_WERT,unsigned char,,1.0,1.0,0.0,,,,,Revision of the parking lock software,Revision Parksperren-SW
BMW i8 (I12),EME,0xDECB,2E,AE_PRND_AKTOR,arg,,0,0,AKTION,unsigned char,0-n,,,,,,,TAB_AE_PRND_AKTOR,Change the status of the parking lock (0 = no engagement; 1 = engagement of the parking lock),Ändern des Zustandes der Parksperre ( 0 = kein Einlegen; 1 = Einlegen der Parksperre )
BMW i8 (I12),EME,0xDECC,2E,AE_PRND_AKTOR_AUSLIEFERPOSITION,arg,,0,0,AKTION,unsigned char,0-n,,,,,,,TAB_AE_PRND_AKTOR_AUSLIEFERPOSITION,"Move to delivery position, PRND actuator (0 = no action; 1 = delivery position)",Anfahren Auslieferposition PRND Aktor ( 0 = keine Aktion; 1 = Auslieferposition )
BMW i8 (I12),EME,0xDECD,2E,AE_PRND_AKTOR_MAGNET,arg,,0,0,AKTION,unsigned char,0-n,,,,,,,TAB_AE_PRND_AKTOR_MAGNET_STEUERN,Possible states of the PRND actuator magnet ( 0 = do not switch on; 1 = switch on ),Mögliche Zustände des PRND Aktor-Magneten ( 0 = kein Einschalten; 1 = Einschalten )
BMW i8 (I12),EME,0xDECE,2E,AE_PRND_AKTOR_NVRAM_LOESCHEN,arg,,0,0,AKTION,unsigned char,0-n,,,,,,,TAB_AE_PRND_AKTOR_NVRAM_LOESCHEN,Possible execution of clearing the NV-RAM of the PRND actuator ( 0 = no clearing; 1 = clearing ),Mögliche Ausführung des Löschens vom NV-RAM des PRND Aktors ( 0 = kein Löschen; 1 = Löschen )
BMW i8 (I12),EME,0xDEDD,22,AE_FAHRSTUFE,result,,0,0,STAT_POS_PRND_NR,unsigned char,0-n,,,,,,,TAB_AE_FAHRSTUFE,current actual position of the drive train (PRND),aktuelle Ist-Position des Antriebsstrangs (PRND)
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,0,0,STAT_LADEVERFAHREN_NR,unsigned char,0-n,,,,,,,TAB_LADEVERFAHREN,Type of charge type,Art des Ladetyps
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,1,1,STAT_LADESTATUS_NR,unsigned char,0-n,,,,,,,TAB_LADESTATUS,Type of charge status,Art des Ladestatus
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,2,2,STAT_BEGINN_FENSTER_STD_WERT,unsigned char,h,1.0,1.0,0.0,,,,,Only with AC charging: Start of the favorable charging window (hours),Nur bei AC-Laden: Beginn des günstigen Ladefensters (Stunden)
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,3,3,STAT_BEGINN_FENSTER_MIN_WERT,unsigned char,min,1.0,1.0,0.0,,,,,Only with AC charging: Start of the favorable charging window (minutes),Nur bei AC-Laden: Beginn des günstigen Ladefensters (Minuten)
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,4,4,STAT_ENDE_FENSTER_STD_WERT,unsigned char,h,1.0,1.0,0.0,,,,,Only with AC charging: End of the favorable charging window (hours),Nur bei AC-Laden: Ende des günstigen Ladefensters (Stunden)
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,5,5,STAT_ENDE_FENSTER_MIN_WERT,unsigned char,min,1.0,1.0,0.0,,,,,Only with AC charging: End of the favorable charging window (minutes),Nur bei AC-Laden: Ende des günstigen Ladefensters (Minuten)
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,6,6,STAT_LADEFENSTER1_AUSWAHL_NR,unsigned char,0-n,,,,,,,TAB_LADEFENSTER_1,"Only with AC charging, two-time alarm clock: selection of the favorable charging window","Nur bei AC-Laden, Zwei Zeit Wecker: Auswahl des günstigen Ladefensters"
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,7,7,STAT_LADEFENSTER2_AUSWAHL_NR,unsigned char,0-n,,,,,,,TAB_LADEFENSTER_1,"Only with AC charging, two-time alarm clock: selection of the favorable charging window","Nur bei AC-Laden, Zwei Zeit Wecker: Auswahl des günstigen Ladefensters"
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,8,8,STAT_FAKTOR_STROMBEGRENZUNG_NR,unsigned char,0-n,,,,,,,TAB_FAKTOR_STROMBEGRENZUNG,"Feedback of the current limitation, AC charging only",Nur bei AC-Laden Rückmeldung der Strombegrenzung
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,9,9,STAT_STROMBEGRENZUNG_AUSWAHL_NR,unsigned char,0-n,,,,,,,TAB_STROMBEGRENZUNG_AUSWAHL,"Feedback of the AC current limitation selection, AC charging only:",Rückmeldung der AC- Strombegrenzungauswahl Nur bei AC-Laden:
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,10,10,STAT_POLY_TIM_1_WERT,unsigned char,,0.01,1.0,0.0,,,,,Feedback from the SOC support points: time (standardized) of the first support point,Rückmeldung der SOC Unterstützpunkte: Zeit(normiert) des ersten Stützpunktes
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,11,11,STAT_POLY_SOC_1_WERT,unsigned char,%,0.01,1.0,0.0,,,,,Feedback of the SOC support points: SOC of the first support point,Rückmeldung der SOC Unterstützpunkte:  SOC des ersten Stützpunktes
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,12,12,STAT_POLY_TIM_2_WERT,unsigned char,,0.01,1.0,0.0,,,,,Feedback from the SOC support points: time (normalized) of the second support point,Rückmeldung der SOC Unterstützpunkte: Zeit(normiert) des zweiten Stützpunktes
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,13,13,STAT_POLY_SOC_2_WERT,unsigned char,%,0.01,1.0,0.0,,,,,Feedback of the SOC support points: SOC of the second support point,Rückmeldung der SOC Unterstützpunkte:  SOC des zweiten Stützpunktes
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,14,14,STAT_POLY_TIM_3_WERT,unsigned char,,0.01,1.0,0.0,,,,,Feedback from the SOC support points: time (standardized) of the third support point,Rückmeldung der SOC Unterstützpunkte: Zeit(normiert) des dritten Stützpunktes
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,15,15,STAT_POLY_SOC_3_WERT,unsigned char,%,0.01,1.0,0.0,,,,,Feedback of the SOC support points: SOC of the third support point,Rückmeldung der SOC Unterstützpunkte:  SOC des dritten Stützpunktes
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,16,16,STAT_POLY_TIM_4_WERT,unsigned char,,0.01,1.0,0.0,,,,,Feedback from the SOC support points: time (standardized) of the fourth support point,Rückmeldung der SOC Unterstützpunkte: Zeit(normiert) des vierten Stützpunktes
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,17,17,STAT_POLY_SOC_4_WERT,unsigned char,%,0.01,1.0,0.0,,,,,Feedback of the SOC support points: SOC of the fifth support point,Rückmeldung der SOC Unterstützpunkte:  SOC des fünften Stützpunktes
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,18,18,STAT_POLY_TIM_5_WERT,unsigned char,,0.01,1.0,0.0,,,,,Feedback from the SOC support points: time (standardized) of the fifth support point,Rückmeldung der SOC Unterstützpunkte: Zeit(normiert) des fünften Stützpunktes
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,19,19,STAT_POLY_SOC_5_WERT,unsigned char,%,0.01,1.0,0.0,,,,,Feedback of the SOC support points: SOC of the fifth support point,Rückmeldung der SOC Unterstützpunkte:  SOC des fünften Stützpunktes
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,20,20,STAT_HV_SOC_IST_WERT,unsigned int,%,0.01,1.0,0.0,,,,,Current SOC of the HV battery,Aktueller SOC der HV-Batterie
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,21,22,STAT_LADEN_PROGNOSE_WERT,unsigned char,min,5.0,1.0,0.0,,,,,Loading time forecast,Ladezeitprognose
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,22,23,STAT_LADEN_SPANNUNG_WERT,unsigned char,V,1.0,1.0,0.0,,,,,AC charging voltage (only for AC charging),AC-Ladespannung (nur bei AC Laden)
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,23,24,STAT_LADEN_STROM_WERT,unsigned char,A,1.0,1.0,0.0,,,,,AC charging current (only for AC charging),AC-Ladestrom (nur bei AC Laden)
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,24,25,STAT_ENERGIEINHALT_IST_WERT,unsigned int,Ws,3600.0,1.0,0.0,,,,,Predicted energy content depending on the state of charge and on-board power consumption,Prognostizierte Energieinhalt in Abhängigkeit des Ladezustands und des Bordnetzverbrauches
BMW i8 (I12),EME,0xDEDE,22,AE_LSC_LADEN,result,,25,27,STAT_LSC_TRIGGER_INHALT_NR,unsigned char,0-n,,,,,,,TAB_LSC_TRIGGER_INHALT,Status of the LSC trigger,Status des LSC-Triggers
BMW i8 (I12),EME,0x400C,2E,AE_SN_SETZEN,arg,,0,0,SERIENNUMMER,string[10],,1.0,1.0,0.0,,,,,Serial number (10 characters),Seriennummer (10 Zeichen)
BMW i8 (I12),EME,0x400C,2E,AE_SN_SETZEN,arg,,1,10,JAHR,unsigned char,HEX,,,,,,,,YEAR in HEX format e.g. 15.12.2011 YEAR = 0x11,JAHR in HEX-Format  Bsp.: 15.12.2011 JAHR=0x11
BMW i8 (I12),EME,0x400C,2E,AE_SN_SETZEN,arg,,2,11,MONAT,unsigned char,HEX,,,,,,,,MONTH in HEX format Example: 12/15/2011 MONTH = 0x12,MONAT in HEX-Format  Bsp.: 15.12.2011 MONAT=0x12
BMW i8 (I12),EME,0x400C,2E,AE_SN_SETZEN,arg,,3,12,TAG,unsigned char,HEX,,,,,,,,TAG in HEX format e.g. 15.12.2011 TAG = 0x15,TAG in HEX-Format  Bsp.: 15.12.2011 TAG=0x15
BMW i8 (I12),EME,0x400D,2E,AE_HWCAL_SETZEN,arg,,0,0,PROZESSOR,unsigned char,0-n,1.0,1.0,0.0,,,,TAB_PROZESSOR,Processor on which the HWCALs are to be written,Prozessor auf dem die HWCALs geschrieben werden sollen
BMW i8 (I12),EME,0x400D,2E,AE_HWCAL_SETZEN,arg,,1,1,SENSOR_BLOCK,unsigned char,0-n,,,,,,,TAB_SENSOR_BLOCK_SETHWCAL,Sensor block: 0 = not defined 1 = CPU sensors 2 = PCP sensors 3 = PIC sensorsA 4 = PIC sensorsB,Sensor Block: 0 = nicht definiert 1 = CPU-Sensoren 2 = PCP-Sensoren 3 = PIC-SensorenA 4 = PIC-SensorenB
BMW i8 (I12),EME,0x400D,2E,AE_HWCAL_SETZEN,arg,,2,2,SENSOR_NR,unsigned char,HEX,1.0,1.0,0.0,,,,,Number of the sensor in the selected sensor block: 0 = undefined 1-63 = sensor number 64 - 255 = undefined,Nummer des Sensors im ausgewählten Sensor Block: 0 = nicht definiert 1-63 = Nummer des Sensors 64 - 255  = nicht definiert
BMW i8 (I12),EME,0x400D,2E,AE_HWCAL_SETZEN,arg,,3,3,GAIN,unsigned long,HEX,,,,,,,,Gain correction of the sensor in HEX format (4Byte),Gain-Korrektur des Sensors im HEX-Format (4Byte)
BMW i8 (I12),EME,0x400D,2E,AE_HWCAL_SETZEN,arg,,4,7,OFFSET,unsigned long,HEX,,,,,,,,Offset correction of the sensor in HEX format (4byte),Offset-Korrektur des Sensors im HEX-Format (4Byte)
BMW i8 (I12),EME,0x400E,2E,AE_HWCAL_FLASHEN,arg,,0,0,PROZESSOR,unsigned char,0-n,1.0,1.0,0.0,,,,TAB_PROZESSOR,processor,Prozessor
BMW i8 (I12),EME,0x400E,2E,AE_HWCAL_FLASHEN,arg,,1,1,SENSOR_BLOCK,unsigned char,0-n,,,,,,,TAB_SENSOR_BLOCK,Sensor block to be written 0 = serial number 1 = CPU sensors 2 = PCP sensors 3 = PIC sensorsA 4 = PIC sensorsB,"Sensor-Block, der geschrieben werden soll 0 = Seriennummer 1 = CPU-Sensoren 2 = PCP-Sensoren 3 = PIC-SensorenA 4 = PIC-SensorenB"
BMW i8 (I12),EME,0x400F,2E,AE_HWCAL_MODE,arg,,0,0,AKTION,unsigned char,0/1,1.0,1.0,0.0,,,,,Set hardware calibration mode (0/1): 0 = no action 1 = hardware calibration mode,Hardwarekalibrationsmode setzen (0/1): 0 = keine Aktion 1 = Hardwarekalibrationsmode
BMW i8 (I12),EME,0xF010,31,AE_HWCAL_LESEN,result,start,0,,STAT_GAIN_WERT,unsigned long,HEX,,,,,,,,Gain correction of the sensor in HEX format (4Byte),Gain-Korrektur des Sensors im HEX-Format (4Byte)
BMW i8 (I12),EME,0xF010,31,AE_HWCAL_LESEN,result,start,1,,STAT_OFFSET_WERT,unsigned long,HEX,,,,,,,,Offset correction of the sensor in HEX format (4byte),Offset-Korrektur des Sensors im HEX-Format (4Byte)
BMW i8 (I12),EME,0xF010,31,AE_HWCAL_LESEN,arg,start,0,0,PROZESSOR,unsigned char,0-n,1.0,1.0,0.0,,,,TAB_PROZESSOR,Processor on which the HWCALs are to be written,Prozessor auf dem die HWCALs geschrieben werden sollen
BMW i8 (I12),EME,0xF010,31,AE_HWCAL_LESEN,arg,start,1,1,SENSOR_BLOCK,unsigned char,0-n,,,,,,,TAB_SENSOR_BLOCK_SETHWCAL,Sensor block: 0 = serial number 1 = CPU sensors 2 = PCP sensors 3 = PIC sensorsA 4 = PIC sensorsB,Sensor Block: 0 = Seriennummer 1 = CPU-Sensoren 2 = PCP-Sensoren 3 = PIC-SensorenA 4 = PIC-SensorenB
BMW i8 (I12),EME,0xF010,31,AE_HWCAL_LESEN,arg,start,2,2,SENSOR_NR,unsigned char,HEX,1.0,1.0,0.0,,,,,Number of the sensor in the selected sensor block: 0 = undefined 1-63 = sensor number 64 - 255 = undefined,Nummer des Sensors im ausgewählten Sensor Block: 0 = nicht definiert 1-63 = Nummer des Sensors 64 - 255  = nicht definiert
BMW i8 (I12),EME,0xF011,31,AE_RESETINFO_LESEN,result,start,0,,STAT_NUMENTRY_WERT,unsigned char,,1.0,1.0,0.0,,,,,Number of the requested reset slot,Nummer des angeforderten Reset Slots
BMW i8 (I12),EME,0xF011,31,AE_RESETINFO_LESEN,result,start,1,,STAT_TYPE_WERT,unsigned char,,1.0,1.0,0.0,,,,,Single Reset=1; Permanent Reset=2,Single Reset=1; Permanent Reset=2
BMW i8 (I12),EME,0xF011,31,AE_RESETINFO_LESEN,result,start,2,,STAT_CAUSE_WERT,unsigned char,,1.0,1.0,0.0,,,,,"Reset reason: POWERUP_RST = 0, EXT_WATCHDOG_RST=1, INT_WATCHDOG_RST=2, SOFTWARE_RST=3, EXCEPTION_RST=4, UNKNOWN_RST=5","Resetgrund: POWERUP_RST = 0, EXT_WATCHDOG_RST=1, INT_WATCHDOG_RST=2, SOFTWARE_RST=3, EXCEPTION_RST=4, UNKNOWN_RST=5"
BMW i8 (I12),EME,0xF011,31,AE_RESETINFO_LESEN,result,start,3,,STAT_EXCADDR_WERT,unsigned long,HEX,,,,,,,,,Erweiterte Adresse
BMW i8 (I12),EME,0xF011,31,AE_RESETINFO_LESEN,result,start,4,,STAT_EXCCLASS_WERT,unsigned char,,1.0,1.0,0.0,,,,,,Erweiterte Klasse
BMW i8 (I12),EME,0xF011,31,AE_RESETINFO_LESEN,result,start,5,,STAT_EXCTIN_WERT,unsigned char,,1.0,1.0,0.0,,,,,excTin,excTin
